wall_time_iso,elapsed_s,record_type,stage,joint1_to_base,joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,gripper_position,message
2026-09-01T22:42:54.272,35.398,joint_state,retreat_from_place,-0.501699588,0.660076285,-0.388689643,-0.000001938,1.299635248,0.500000998,0.150000018,
2026-09-01T22:42:54.382,35.508,joint_state,retreat_from_place,-0.501699590,0.660075439,-0.391440069,-0.000001927,1.302386402,0.500000990,0.150000018,
2026-09-01T22:42:54.483,35.609,joint_state,retreat_from_place,-0.501699592,0.660074670,-0.393940457,-0.000001917,1.304887451,0.500000982,0.150000018,
2026-09-01T22:42:54.593,35.719,joint_state,retreat_from_place,-0.501699594,0.660073824,-0.396690884,-0.000001906,1.307638605,0.500000974,0.150000018,
2026-09-01T22:42:54.703,35.829,joint_state,retreat_from_place,-0.501699597,0.660072979,-0.399441311,-0.000001895,1.310389759,0.500000966,0.150000018,
2026-09-01T22:42:54.803,35.929,joint_state,retreat_from_place,-0.501699599,0.660072210,-0.401941699,-0.000001885,1.312890809,0.500000958,0.150000018,
2026-09-01T22:42:54.913,36.039,joint_state,retreat_from_place,-0.501699601,0.660071365,-0.404692126,-0.000001874,1.315641963,0.500000949,0.150000018,
2026-09-01T22:42:55.013,36.139,joint_state,retreat_from_place,-0.501699603,0.660070597,-0.407192514,-0.000001864,1.318143013,0.500000942,0.150000019,
2026-09-01T22:42:55.113,36.239,joint_state,retreat_from_place,-0.501699605,0.660069828,-0.409692902,-0.000001854,1.320644063,0.500000934,0.150000019,
2026-09-01T22:42:55.213,36.339,joint_state,retreat_from_place,-0.501699607,0.660069060,-0.412193290,-0.000001845,1.323145113,0.500000926,0.150000019,
2026-09-01T22:42:55.324,36.449,joint_state,retreat_from_place,-0.501699609,0.660068215,-0.414943717,-0.000001834,1.325896268,0.500000918,0.150000019,
2026-09-01T22:42:55.425,36.550,joint_state,retreat_from_place,-0.501699611,0.660067448,-0.417444105,-0.000001824,1.328397318,0.500000910,0.150000019,
2026-09-01T22:42:55.534,36.660,joint_state,retreat_from_place,-0.501699613,0.660066603,-0.420194532,-0.000001813,1.331148473,0.500000901,0.150000019,
2026-09-01T22:42:55.644,36.770,joint_state,retreat_from_place,-0.501699615,0.660065759,-0.422944959,-0.000001803,1.333899629,0.500000893,0.150000019,
2026-09-01T22:42:55.745,36.871,joint_state,retreat_from_place,-0.501699617,0.660064991,-0.425445347,-0.000001793,1.336400679,0.500000885,0.150000019,
2026-09-01T22:42:55.854,36.980,joint_state,retreat_from_place,-0.501699619,0.660064147,-0.428195774,-0.000001783,1.339151835,0.500000876,0.150000020,
2026-09-01T22:42:55.965,37.091,joint_state,retreat_from_place,-0.501699621,0.660063303,-0.430946202,-0.000001772,1.341902991,0.500000868,0.150000020,
2026-09-01T22:42:56.065,37.191,joint_state,retreat_from_place,-0.501699623,0.660062536,-0.433446590,-0.000001762,1.344404042,0.500000860,0.150000020,
2026-09-01T22:42:56.165,37.291,joint_state,retreat_from_place,-0.501699625,0.660061769,-0.435946978,-0.000001753,1.346905093,0.500000852,0.150000020,
2026-09-01T22:42:56.265,37.391,joint_state,retreat_from_place,-0.501699627,0.660061003,-0.438447367,-0.000001743,1.349406144,0.500000844,0.150000020,
2026-09-01T22:42:56.365,37.491,joint_state,retreat_from_place,-0.501699629,0.660060236,-0.440947755,-0.000001734,1.351907195,0.500000836,0.150000020,
2026-09-01T22:42:56.475,37.601,joint_state,retreat_from_place,-0.501699631,0.660059393,-0.443698183,-0.000001723,1.354658352,0.500000827,0.150000020,
2026-09-01T22:42:56.575,37.701,joint_state,retreat_from_place,-0.501699633,0.660058626,-0.446198571,-0.000001714,1.357159404,0.500000819,0.150000020,
2026-09-01T22:42:56.675,37.801,joint_state,retreat_from_place,-0.501699635,0.660057860,-0.448698960,-0.000001705,1.359660456,0.500000811,0.150000021,
2026-09-01T22:42:56.776,37.901,joint_state,retreat_from_place,-0.501699636,0.660057094,-0.451199348,-0.000001695,1.362161507,0.500000803,0.150000021,
2026-09-01T22:42:56.876,38.002,joint_state,retreat_from_place,-0.501699638,0.660056328,-0.453699737,-0.000001686,1.364662560,0.500000795,0.150000021,
2026-09-01T22:42:56.976,38.102,joint_state,retreat_from_place,-0.501699640,0.660055562,-0.456200126,-0.000001677,1.367163612,0.500000787,0.150000021,
2026-09-01T22:42:57.076,38.202,joint_state,retreat_from_place,-0.501699642,0.660054796,-0.458700515,-0.000001667,1.369664664,0.500000779,0.150000021,
2026-09-01T22:42:57.176,38.302,joint_state,retreat_from_place,-0.501699644,0.660054030,-0.461200904,-0.000001658,1.372165717,0.500000770,0.150000021,
2026-09-01T22:42:57.276,38.402,joint_state,retreat_from_place,-0.501699646,0.660053265,-0.463701293,-0.000001649,1.374666769,0.500000762,0.150000021,
2026-09-01T22:42:57.386,38.512,joint_state,retreat_from_place,-0.501699648,0.660052423,-0.466451721,-0.000001639,1.377417927,0.500000753,0.150000021,
2026-09-01T22:42:57.486,38.612,joint_state,retreat_from_place,-0.501699649,0.660051658,-0.468952110,-0.000001630,1.379918980,0.500000745,0.150000022,
2026-09-01T22:42:57.587,38.713,joint_state,retreat_from_place,-0.501699651,0.660050893,-0.471452499,-0.000001621,1.382420033,0.500000737,0.150000022,
2026-09-01T22:42:57.687,38.813,joint_state,retreat_from_place,-0.501699653,0.660050128,-0.473952888,-0.000001611,1.384921087,0.500000728,0.150000022,
2026-09-01T22:42:57.787,38.913,joint_state,retreat_from_place,-0.501699655,0.660049363,-0.476453277,-0.000001602,1.387422140,0.500000720,0.150000022,
2026-09-01T22:42:57.887,39.013,joint_state,retreat_from_place,-0.501699657,0.660048598,-0.478953667,-0.000001593,1.389923194,0.500000712,0.150000022,
2026-09-01T22:42:57.997,39.123,joint_state,retreat_from_place,-0.501699659,0.660047757,-0.481704095,-0.000001583,1.392674353,0.500000703,0.150000022,
2026-09-01T22:42:58.107,39.233,joint_state,retreat_from_place,-0.501699661,0.660046916,-0.484454524,-0.000001574,1.395425512,0.500000693,0.150000022,
2026-09-01T22:42:58.207,39.333,joint_state,retreat_from_place,-0.501699662,0.660046152,-0.486954914,-0.000001565,1.397926566,0.500000685,0.150000023,
2026-09-01T22:42:58.308,39.433,joint_state,retreat_from_place,-0.501699664,0.660045388,-0.489455303,-0.000001556,1.400427621,0.500000677,0.150000023,
2026-09-01T22:42:58.408,39.534,joint_state,retreat_from_place,-0.501699666,0.660044624,-0.491955693,-0.000001547,1.402928675,0.500000668,0.150000023,
2026-09-01T22:42:58.518,39.644,joint_state,retreat_from_place,-0.501699668,0.660043784,-0.494706122,-0.000001537,1.405679835,0.500000659,0.150000023,
2026-09-01T22:42:58.618,39.744,joint_state,retreat_from_place,-0.501699669,0.660043021,-0.497206512,-0.000001528,1.408180890,0.500000650,0.150000023,
2026-09-01T22:42:58.719,39.844,joint_state,retreat_from_place,-0.501699671,0.660042257,-0.499706902,-0.000001520,1.410681945,0.500000642,0.150000023,
2026-09-01T22:42:58.828,39.954,joint_state,retreat_from_place,-0.501699673,0.660041418,-0.502457332,-0.000001510,1.413433106,0.500000632,0.150000023,
2026-09-01T22:42:58.938,40.064,joint_state,retreat_from_place,-0.501699675,0.660040578,-0.505207761,-0.000001500,1.416184267,0.500000623,0.150000024,
2026-09-01T22:42:59.039,40.165,joint_state,retreat_from_place,-0.501699677,0.660039815,-0.507708152,-0.000001492,1.418685322,0.500000614,0.150000024,
2026-09-01T22:42:59.148,40.274,joint_state,retreat_from_place,-0.501699679,0.660038976,-0.510458581,-0.000001482,1.421436484,0.500000605,0.150000024,
2026-09-01T22:42:59.249,40.374,joint_state,retreat_from_place,-0.501699680,0.660038214,-0.512958972,-0.000001474,1.423937540,0.500000596,0.150000024,
2026-09-01T22:42:59.349,40.475,joint_state,retreat_from_place,-0.501699682,0.660037451,-0.515459363,-0.000001465,1.426438596,0.500000587,0.150000024,
2026-09-01T22:42:59.449,40.575,joint_state,retreat_from_place,-0.501699684,0.660036689,-0.517959754,-0.000001457,1.428939652,0.500000579,0.150000024,
2026-09-01T22:42:59.549,40.675,joint_state,retreat_from_place,-0.501699685,0.660035927,-0.520460145,-0.000001448,1.431440709,0.500000570,0.150000024,
2026-09-01T22:42:59.650,40.776,joint_state,retreat_from_place,-0.501699687,0.660035165,-0.522960537,-0.000001440,1.433941766,0.500000561,0.150000025,
2026-09-01T22:42:59.760,40.885,joint_state,retreat_from_place,-0.501699689,0.660034327,-0.525710967,-0.000001430,1.436692928,0.500000551,0.150000025,
2026-09-01T22:42:59.860,40.985,joint_state,retreat_from_place,-0.501699690,0.660033565,-0.528211359,-0.000001422,1.439193985,0.500000542,0.150000025,
2026-09-01T22:42:59.969,41.095,joint_state,retreat_from_place,-0.501699692,0.660033031,-0.529961632,-0.000001416,1.440944725,0.500000536,0.150000025,
2026-09-01T22:43:00.070,41.196,joint_state,retreat_from_place,-0.501699692,0.660033031,-0.529961632,-0.000001416,1.440944725,0.500000536,0.150000025,
2026-09-01T22:43:00.170,41.296,joint_state,retreat_from_place,-0.501699692,0.660033031,-0.529961632,-0.000001416,1.440944725,0.500000536,0.150000025,
2026-09-01T22:43:00.271,41.396,joint_state,retreat_from_place,-0.501699692,0.660033031,-0.529961632,-0.000001416,1.440944725,0.500000536,0.150000025,
2026-09-01T22:43:00.371,41.497,joint_state,retreat_from_place,-0.501699692,0.660033031,-0.529961632,-0.000001416,1.440944725,0.500000536,0.150000025,
2026-09-01T22:43:00.406,41.532,arm_command,return_to_safe,0.502656000,-0.492589000,0.130444000,0.000000000,1.042811000,0.001002000,0.150000025,duration=8.000
2026-09-01T22:43:00.481,41.606,joint_state,return_to_safe,-0.494166713,0.651420759,-0.524969145,-0.000002817,1.437902937,0.496258589,0.150000024,
2026-09-01T22:43:00.591,41.717,joint_state,return_to_safe,-0.480356825,0.635571055,-0.515886621,-0.000002780,1.432427677,0.489397360,0.150000023,
2026-09-01T22:43:00.701,41.826,joint_state,return_to_safe,-0.466546937,0.619721354,-0.506804120,-0.000002742,1.426952427,0.482536131,0.150000021,
2026-09-01T22:43:00.810,41.936,joint_state,return_to_safe,-0.452737049,0.603871656,-0.497721643,-0.000002704,1.421477190,0.475674901,0.150000020,
2026-09-01T22:43:00.911,42.037,joint_state,return_to_safe,-0.440182606,0.589462843,-0.489464865,-0.000002668,1.416499713,0.469437419,0.150000019,
2026-09-01T22:43:01.021,42.146,joint_state,return_to_safe,-0.426372719,0.573613153,-0.480382432,-0.000002628,1.411024499,0.462576189,0.150000018,
2026-09-01T22:43:01.130,42.256,joint_state,return_to_safe,-0.412562831,0.557763466,-0.471300022,-0.000002587,1.405549299,0.455714957,0.150000016,
2026-09-01T22:43:01.231,42.357,joint_state,return_to_safe,-0.400008389,0.543354664,-0.463043307,-0.000002550,1.400571855,0.449477474,0.150000015,
2026-09-01T22:43:01.332,42.457,joint_state,return_to_safe,-0.387453946,0.528945864,-0.454786611,-0.000002512,1.395594423,0.443239990,0.150000014,
2026-09-01T22:43:01.432,42.557,joint_state,return_to_safe,-0.374899503,0.514537068,-0.446529935,-0.000002473,1.390617003,0.437002505,0.150000013,
2026-09-01T22:43:01.532,42.658,joint_state,return_to_safe,-0.362345061,0.500128275,-0.438273279,-0.000002435,1.385639594,0.430765021,0.150000012,
2026-09-01T22:43:01.632,42.758,joint_state,return_to_safe,-0.349790619,0.485719485,-0.430016642,-0.000002395,1.380662197,0.424527535,0.150000011,
2026-09-01T22:43:01.732,42.858,joint_state,return_to_safe,-0.337236176,0.471310699,-0.421760026,-0.000002356,1.375684813,0.418290050,0.150000010,
2026-09-01T22:43:01.843,42.969,joint_state,return_to_safe,-0.323426290,0.455461038,-0.412677771,-0.000002312,1.370209704,0.411428815,0.150000010,
2026-09-01T22:43:01.952,43.078,joint_state,return_to_safe,-0.309616404,0.439611381,-0.403595540,-0.000002267,1.364734610,0.404567580,0.150000009,
2026-09-01T22:43:02.062,43.188,joint_state,return_to_safe,-0.295806518,0.423761729,-0.394513334,-0.000002223,1.359259532,0.397706345,0.150000008,
2026-09-01T22:43:02.162,43.288,joint_state,return_to_safe,-0.283252076,0.409352957,-0.386256804,-0.000002182,1.354282202,0.391468857,0.150000007,
2026-09-01T22:43:02.263,43.388,joint_state,return_to_safe,-0.270697634,0.394944189,-0.378000294,-0.000002141,1.349304885,0.385231370,0.150000007,
2026-09-01T22:43:02.372,43.498,joint_state,return_to_safe,-0.256887748,0.379094548,-0.368918157,-0.000002096,1.343829852,0.378370133,0.150000006,
2026-09-01T22:43:02.473,43.598,joint_state,return_to_safe,-0.244333307,0.364685788,-0.360661689,-0.000002054,1.338852564,0.372132645,0.150000005,
2026-09-01T22:43:02.573,43.699,joint_state,return_to_safe,-0.231778865,0.350277030,-0.352405242,-0.000002013,1.333875289,0.365895156,0.150000005,
2026-09-01T22:43:02.673,43.799,joint_state,return_to_safe,-0.219224424,0.335868277,-0.344148815,-0.000001971,1.328898029,0.359657667,0.150000004,
2026-09-01T22:43:02.783,43.909,joint_state,return_to_safe,-0.205414538,0.320018652,-0.335066769,-0.000001926,1.323423058,0.352796429,0.150000004,
2026-09-01T22:43:02.883,44.009,joint_state,return_to_safe,-0.192860097,0.305609905,-0.326810384,-0.000001884,1.318445827,0.346558940,0.150000003,
2026-09-01T22:43:02.984,44.110,joint_state,return_to_safe,-0.180305656,0.291201162,-0.318554020,-0.000001842,1.313468611,0.340321450,0.150000003,
2026-09-01T22:43:03.093,44.219,joint_state,return_to_safe,-0.166495770,0.275351549,-0.309472042,-0.000001797,1.307993690,0.333460211,0.150000003,
2026-09-01T22:43:03.194,44.319,joint_state,return_to_safe,-0.153941329,0.260942814,-0.301215721,-0.000001755,1.303016504,0.327222721,0.150000002,
2026-09-01T22:43:03.294,44.419,joint_state,return_to_safe,-0.141386888,0.246534082,-0.292959419,-0.000001714,1.298039333,0.320985231,0.150000002,
2026-09-01T22:43:03.404,44.530,joint_state,return_to_safe,-0.127577002,0.230684480,-0.283877510,-0.000001668,1.292564463,0.314123991,0.150000002,
2026-09-01T22:43:03.504,44.630,joint_state,return_to_safe,-0.115022561,0.216275755,-0.275621251,-0.000001627,1.287587323,0.307886500,0.150000002,
2026-09-01T22:43:03.604,44.730,joint_state,return_to_safe,-0.102468120,0.201867034,-0.267365011,-0.000001586,1.282610199,0.301649009,0.150000001,
2026-09-01T22:43:03.704,44.830,joint_state,return_to_safe,-0.089913679,0.187458316,-0.259108792,-0.000001546,1.277633091,0.295411518,0.150000001,
2026-09-01T22:43:03.805,44.931,joint_state,return_to_safe,-0.077359237,0.173049601,-0.250852592,-0.000001505,1.272655998,0.289174027,0.150000001,
2026-09-01T22:43:03.905,45.031,joint_state,return_to_safe,-0.064804796,0.158640890,-0.242596413,-0.000001465,1.267678920,0.282936536,0.150000001,
2026-09-01T22:43:04.005,45.131,joint_state,return_to_safe,-0.052250355,0.144232182,-0.234340253,-0.000001425,1.262701859,0.276699045,0.150000001,
2026-09-01T22:43:04.115,45.241,joint_state,return_to_safe,-0.038440469,0.128382607,-0.225258501,-0.000001382,1.257227109,0.269837805,0.150000001,
2026-09-01T22:43:04.216,45.342,joint_state,return_to_safe,-0.025886028,0.113973906,-0.217002383,-0.000001342,1.252250081,0.263600313,0.150000000,
2026-09-01T22:43:04.325,45.451,joint_state,return_to_safe,-0.012076142,0.098124339,-0.207920676,-0.000001300,1.246775368,0.256739073,0.150000000,
2026-09-01T22:43:04.425,45.551,joint_state,return_to_safe,0.000478299,0.083715645,-0.199664600,-0.000001261,1.241798374,0.250501582,0.150000000,
2026-09-01T22:43:04.526,45.651,joint_state,return_to_safe,0.013032741,0.069306954,-0.191408544,-0.000001223,1.236821395,0.244264091,0.150000000,
2026-09-01T22:43:04.635,45.761,joint_state,return_to_safe,0.026842627,0.053457398,-0.182326904,-0.000001182,1.231346738,0.237402850,0.150000000,
2026-09-01T22:43:04.736,45.862,joint_state,return_to_safe,0.039397068,0.039048714,-0.174070889,-0.000001145,1.226369794,0.231165359,0.150000000,
2026-09-01T22:43:04.845,45.971,joint_state,return_to_safe,0.053206955,0.023199165,-0.164989294,-0.000001105,1.220895175,0.224304119,0.150000000,
2026-09-01T22:43:04.945,46.071,joint_state,return_to_safe,0.065761398,0.008790488,-0.156733320,-0.000001071,1.215918266,0.218066630,0.150000000,
2026-09-01T22:43:05.055,46.181,joint_state,return_to_safe,0.079571284,-0.007059054,-0.147651770,-0.000001031,1.210443685,0.211205390,0.150000000,
2026-09-01T22:43:05.156,46.282,joint_state,return_to_safe,0.092125726,-0.021467725,-0.139395836,-0.000000996,1.205466811,0.204967900,0.150000000,
2026-09-01T22:43:05.266,46.392,joint_state,return_to_safe,0.105935613,-0.037317260,-0.130314331,-0.000000958,1.199992269,0.198106661,0.150000000,
2026-09-01T22:43:05.367,46.493,joint_state,return_to_safe,0.118490055,-0.051725925,-0.122058438,-0.000000924,1.195015431,0.191869171,0.150000000,
2026-09-01T22:43:05.477,46.602,joint_state,return_to_safe,0.132299961,-0.067575447,-0.112976977,-0.000000970,1.189540934,0.185007982,0.150001144,
2026-09-01T22:43:05.577,46.702,joint_state,return_to_safe,0.144854386,-0.081984111,-0.104721124,-0.000000858,1.184564125,0.178770444,0.150000000,
2026-09-01T22:43:05.677,46.803,joint_state,return_to_safe,0.157408829,-0.096392767,-0.096465289,-0.000000827,1.179587340,0.172532956,0.150000000,
2026-09-01T22:43:05.778,46.903,joint_state,return_to_safe,0.169963271,-0.110801420,-0.088209474,-0.000000793,1.174610571,0.166295466,0.150000000,
2026-09-01T22:43:05.878,47.004,joint_state,return_to_safe,0.182517715,-0.125210070,-0.079953677,-0.000000764,1.169633820,0.160057978,0.150000000,
2026-09-01T22:43:05.988,47.114,joint_state,return_to_safe,0.196327602,-0.141059582,-0.070872322,-0.000000730,1.164159413,0.153196741,0.150000000,
2026-09-01T22:43:06.098,47.223,joint_state,return_to_safe,0.210137490,-0.156909090,-0.061790990,-0.000000699,1.158685028,0.146335505,0.150000000,
2026-09-01T22:43:06.208,47.334,joint_state,return_to_safe,0.223947384,-0.172758594,-0.052709680,-0.000000691,1.153210665,0.139474284,0.150000309,
2026-09-01T22:43:06.308,47.434,joint_state,return_to_safe,0.236501823,-0.187167234,-0.044453964,-0.000000641,1.148233988,0.133236783,0.150000000,
2026-09-01T22:43:06.409,47.535,joint_state,return_to_safe,0.249056270,-0.201575869,-0.036198266,-0.000000623,1.143257329,0.126999302,0.150000112,
2026-09-01T22:43:06.519,47.644,joint_state,return_to_safe,0.262866157,-0.217425365,-0.027117020,-0.000000587,1.137783024,0.120138063,0.150000000,
2026-09-01T22:43:06.629,47.754,joint_state,return_to_safe,0.276676045,-0.233274859,-0.018035795,-0.000000553,1.132308741,0.113276825,0.149999911,
2026-09-01T22:43:06.738,47.864,joint_state,return_to_safe,0.290485933,-0.249124349,-0.008954593,-0.000000519,1.126834480,0.106415587,0.149999816,
2026-09-01T22:43:06.848,47.974,joint_state,return_to_safe,0.304295821,-0.264973836,0.000126587,-0.000000487,1.121360240,0.099554350,0.149999726,
2026-09-01T22:43:06.948,48.074,joint_state,return_to_safe,0.316850265,-0.279382458,0.008382187,-0.000000458,1.116383677,0.093316862,0.149999647,
2026-09-01T22:43:07.048,48.174,joint_state,return_to_safe,0.329404709,-0.293791078,0.016637768,-0.000000431,1.111407131,0.087079376,0.149999572,
2026-09-01T22:43:07.148,48.274,joint_state,return_to_safe,0.341959154,-0.308199695,0.024893332,-0.000000405,1.106430604,0.080841890,0.149999500,
2026-09-01T22:43:07.249,48.374,joint_state,return_to_safe,0.354513600,-0.322608310,0.033148877,-0.000000380,1.101454095,0.074604404,0.149999431,
2026-09-01T22:43:07.349,48.475,joint_state,return_to_safe,0.367068045,-0.337016923,0.041404405,-0.000000355,1.096477603,0.068366919,0.149999366,
2026-09-01T22:43:07.459,48.585,joint_state,return_to_safe,0.380877936,-0.352866394,0.050485465,-0.000000330,1.091003484,0.061505687,0.149999298,
2026-09-01T22:43:07.560,48.686,joint_state,return_to_safe,0.393432382,-0.367275001,0.058740956,-0.000000308,1.086027030,0.055268204,0.149999239,
2026-09-01T22:43:07.660,48.786,joint_state,return_to_safe,0.405986829,-0.381683607,0.066996430,-0.000000287,1.081050595,0.049030721,0.149999183,
2026-09-01T22:43:07.770,48.896,joint_state,return_to_safe,0.419796720,-0.397533070,0.076077430,-0.000000265,1.075576537,0.042169491,0.149999126,
2026-09-01T22:43:07.880,49.006,joint_state,return_to_safe,0.433606612,-0.413382531,0.085158410,-0.000000244,1.070102501,0.035308262,0.149999072,
2026-09-01T22:43:07.990,49.116,joint_state,return_to_safe,0.447416505,-0.429231989,0.094239369,-0.000000225,1.064628487,0.028447033,0.149999021,
2026-09-01T22:43:08.099,49.225,joint_state,return_to_safe,0.461226398,-0.445081445,0.103320307,0.000000240,1.059154494,0.021585805,0.149998975,
2026-09-01T22:43:08.200,49.326,joint_state,return_to_safe,0.473780846,-0.459490038,0.111575687,-0.000000269,1.054178157,0.015348326,0.149998935,
2026-09-01T22:43:08.300,49.426,joint_state,return_to_safe,0.486335294,-0.473898630,0.119831050,-0.000000310,1.049201838,0.009110847,0.149998898,
2026-09-01T22:43:08.410,49.536,joint_state,return_to_safe,0.500145188,-0.489748079,0.128911930,-0.000000507,1.043727908,0.002249621,0.149998861,
2026-09-01T22:43:08.510,49.636,joint_state,return_to_safe,0.502656082,-0.492629786,0.130562994,-0.000000336,1.042732648,0.001002126,0.149998850,
2026-09-01T22:43:08.610,49.736,joint_state,return_to_safe,0.502656082,-0.492629786,0.130562994,0.000000365,1.042732648,0.001002126,0.149998849,
2026-09-01T22:43:08.710,49.836,joint_state,return_to_safe,0.502656082,-0.492629786,0.130562994,-0.000000502,1.042732648,0.001002126,0.149998849,
2026-09-01T22:43:08.820,49.946,joint_state,return_to_safe,0.502656082,-0.492629786,0.130562994,0.000000365,1.042732648,0.001002126,0.149998849,
